Key,Lower,Value,Upper,Fixed,Stale,Domain
"(15,90)",0,1,1,FALSE,FALSE,Binary
"(15,91)",0,1,1,FALSE,FALSE,Binary
"(15,92)",0,1,1,FALSE,FALSE,Binary
"(15,93)",0,0,1,TRUE,TRUE,Binary
"(15,94)",0,0,1,TRUE,TRUE,Binary
"(15,95)",0,0,1,TRUE,TRUE,Binary
"(15,96)",0,0,1,TRUE,TRUE,Binary
"(16,1)",0,0,1,TRUE,TRUE,Binary
"(16,2)",0,0,1,TRUE,TRUE,Binary
"(16,3)",0,0,1,TRUE,TRUE,Binary
"(16,4)",0,0,1,TRUE,TRUE,Binary
"(16,5)",0,0,1,TRUE,TRUE,Binary
"(16,6)",0,0,1,TRUE,TRUE,Binary
"(16,7)",0,0,1,TRUE,TRUE,Binary
"(16,8)",0,0,1,TRUE,TRUE,Binary
"(16,9)",0,0,1,TRUE,TRUE,Binary
"(16,10)",0,0,1,TRUE,TRUE,Binary
"(16,11)",0,0,1,TRUE,TRUE,Binary
"(16,12)",0,0,1,TRUE,TRUE,Binary
"(16,13)",0,0,1,TRUE,TRUE,Binary
"(16,14)",0,0,1,TRUE,TRUE,Binary
"(16,15)",0,0,1,TRUE,TRUE,Binary
"(16,16)",0,0,1,TRUE,TRUE,Binary
"(16,17)",0,0,1,TRUE,TRUE,Binary
"(16,18)",0,0,1,TRUE,TRUE,Binary
"(16,19)",0,0,1,TRUE,TRUE,Binary
"(16,20)",0,0,1,TRUE,TRUE,Binary
"(16,21)",0,0,1,TRUE,TRUE,Binary
"(16,22)",0,0,1,TRUE,TRUE,Binary
"(16,23)",0,0,1,TRUE,TRUE,Binary
"(16,24)",0,0,1,TRUE,TRUE,Binary
"(16,25)",0,0,1,TRUE,TRUE,Binary
"(16,26)",0,0,1,TRUE,TRUE,Binary
"(16,27)",0,0,1,TRUE,TRUE,Binary
"(16,28)",0,0,1,TRUE,TRUE,Binary
"(16,29)",0,0,1,TRUE,TRUE,Binary
"(16,30)",0,0,1,FALSE,FALSE,Binary
"(16,31)",0,1,1,FALSE,FALSE,Binary
"(16,32)",0,1,1,FALSE,FALSE,Binary
"(16,33)",0,1,1,FALSE,FALSE,Binary
"(16,34)",0,0,1,FALSE,FALSE,Binary
"(16,35)",0,1,1,FALSE,FALSE,Binary
"(16,36)",0,1,1,FALSE,FALSE,Binary
"(16,37)",0,1,1,FALSE,FALSE,Binary
"(16,38)",0,1,1,FALSE,FALSE,Binary
"(16,39)",0,1,1,FALSE,FALSE,Binary
"(16,40)",0,1,1,FALSE,FALSE,Binary
"(16,41)",0,1,1,FALSE,FALSE,Binary
"(16,42)",0,1,1,FALSE,FALSE,Binary
"(16,43)",0,0,1,FALSE,FALSE,Binary
"(16,44)",0,1,1,FALSE,FALSE,Binary
"(16,45)",0,1,1,FALSE,FALSE,Binary
"(16,46)",0,1,1,FALSE,FALSE,Binary
"(16,47)",0,1,1,FALSE,FALSE,Binary
"(16,48)",0,0,1,FALSE,FALSE,Binary
"(16,49)",0,0,1,FALSE,FALSE,Binary
"(16,50)",0,0,1,FALSE,FALSE,Binary
"(16,51)",0,1,1,FALSE,FALSE,Binary
"(16,52)",0,1,1,FALSE,FALSE,Binary
"(16,53)",0,1,1,FALSE,FALSE,Binary
"(16,54)",0,1,1,FALSE,FALSE,Binary
"(16,55)",0,1,1,FALSE,FALSE,Binary
"(16,56)",0,1,1,FALSE,FALSE,Binary
"(16,57)",0,1,1,FALSE,FALSE,Binary
"(16,58)",0,1,1,FALSE,FALSE,Binary
"(16,59)",0,1,1,FALSE,FALSE,Binary
"(16,60)",0,1,1,FALSE,FALSE,Binary
"(16,61)",0,1,1,FALSE,FALSE,Binary
"(16,62)",0,1,1,FALSE,FALSE,Binary
"(16,63)",0,0,1,FALSE,FALSE,Binary
"(16,64)",0,1,1,FALSE,FALSE,Binary
"(16,65)",0,1,1,FALSE,FALSE,Binary
"(16,66)",0,1,1,FALSE,FALSE,Binary
"(16,67)",0,1,1,FALSE,FALSE,Binary
"(16,68)",0,1,1,FALSE,FALSE,Binary
"(16,69)",0,1,1,FALSE,FALSE,Binary
"(16,70)",0,1,1,FALSE,FALSE,Binary
"(16,71)",0,1,1,FALSE,FALSE,Binary
"(16,72)",0,1,1,FALSE,FALSE,Binary
"(16,73)",0,1,1,FALSE,FALSE,Binary
"(16,74)",0,1,1,FALSE,FALSE,Binary
"(16,75)",0,1,1,FALSE,FALSE,Binary
"(16,76)",0,1,1,FALSE,FALSE,Binary
"(16,77)",0,1,1,FALSE,FALSE,Binary
"(16,78)",0,1,1,FALSE,FALSE,Binary
"(16,79)",0,1,1,FALSE,FALSE,Binary
"(16,80)",0,1,1,FALSE,FALSE,Binary
"(16,81)",0,0,1,TRUE,TRUE,Binary
"(16,82)",0,0,1,TRUE,TRUE,Binary
"(16,83)",0,0,1,TRUE,TRUE,Binary
"(16,84)",0,0,1,TRUE,TRUE,Binary
"(16,85)",0,0,1,TRUE,TRUE,Binary
"(16,86)",0,0,1,TRUE,TRUE,Binary
"(16,87)",0,0,1,TRUE,TRUE,Binary
"(16,88)",0,0,1,TRUE,TRUE,Binary
"(16,89)",0,0,1,TRUE,TRUE,Binary
"(16,90)",0,0,1,TRUE,TRUE,Binary
"(16,91)",0,0,1,TRUE,TRUE,Binary
"(16,92)",0,0,1,TRUE,TRUE,Binary
"(16,93)",0,0,1,TRUE,TRUE,Binary
"(16,94)",0,0,1,TRUE,TRUE,Binary
"(16,95)",0,0,1,TRUE,TRUE,Binary
"(16,96)",0,0,1,TRUE,TRUE,Binary
"(17,1)",0,0,1,TRUE,TRUE,Binary
"(17,2)",0,0,1,FALSE,FALSE,Binary
"(17,3)",0,0,1,FALSE,FALSE,Binary
"(17,4)",0,0,1,FALSE,FALSE,Binary
"(17,5)",0,0,1,FALSE,FALSE,Binary
"(17,6)",0,0,1,FALSE,FALSE,Binary
"(17,7)",0,0,1,FALSE,FALSE,Binary
"(17,8)",0,0,1,FALSE,FALSE,Binary
"(17,9)",0,0,1,FALSE,FALSE,Binary
"(17,10)",0,0,1,FALSE,FALSE,Binary
"(17,11)",0,0,1,FALSE,FALSE,Binary
"(17,12)",0,0,1,FALSE,FALSE,Binary
"(17,13)",0,0,1,FALSE,FALSE,Binary
"(17,14)",0,0,1,FALSE,FALSE,Binary
"(17,15)",0,0,1,FALSE,FALSE,Binary
"(17,16)",0,0,1,FALSE,FALSE,Binary
"(17,17)",0,0,1,FALSE,FALSE,Binary
"(17,18)",0,0,1,FALSE,FALSE,Binary
"(17,19)",0,0,1,FALSE,FALSE,Binary
"(17,20)",0,0,1,FALSE,FALSE,Binary
"(17,21)",0,0,1,FALSE,FALSE,Binary
"(17,22)",0,0,1,FALSE,FALSE,Binary
"(17,23)",0,0,1,FALSE,FALSE,Binary
"(17,24)",0,0,1,FALSE,FALSE,Binary
"(17,25)",0,0,1,FALSE,FALSE,Binary
"(17,26)",0,0,1,FALSE,FALSE,Binary
"(17,27)",0,0,1,FALSE,FALSE,Binary
"(17,28)",0,0,1,FALSE,FALSE,Binary
"(17,29)",0,0,1,FALSE,FALSE,Binary
"(17,30)",0,0,1,FALSE,FALSE,Binary
"(17,31)",0,1,1,FALSE,FALSE,Binary
"(17,32)",0,1,1,FALSE,FALSE,Binary
"(17,33)",0,1,1,FALSE,FALSE,Binary
"(17,34)",0,1,1,FALSE,FALSE,Binary
"(17,35)",0,1,1,FALSE,FALSE,Binary
"(17,36)",0,1,1,FALSE,FALSE,Binary
"(17,37)",0,1,1,FALSE,FALSE,Binary
"(17,38)",0,1,1,FALSE,FALSE,Binary
"(17,39)",0,1,1,FALSE,FALSE,Binary
"(17,40)",0,1,1,FALSE,FALSE,Binary
"(17,41)",0,1,1,FALSE,FALSE,Binary
"(17,42)",0,1,1,FALSE,FALSE,Binary
"(17,43)",0,1,1,FALSE,FALSE,Binary
"(17,44)",0,1,1,FALSE,FALSE,Binary
"(17,45)",0,1,1,FALSE,FALSE,Binary
"(17,46)",0,1,1,FALSE,FALSE,Binary
"(17,47)",0,1,1,FALSE,FALSE,Binary
"(17,48)",0,1,1,FALSE,FALSE,Binary
"(17,49)",0,1,1,FALSE,FALSE,Binary
"(17,50)",0,1,1,FALSE,FALSE,Binary
"(17,51)",0,1,1,FALSE,FALSE,Binary
"(17,52)",0,1,1,FALSE,FALSE,Binary
"(17,53)",0,1,1,FALSE,FALSE,Binary
"(17,54)",0,1,1,FALSE,FALSE,Binary
"(17,55)",0,1,1,FALSE,FALSE,Binary
"(17,56)",0,1,1,FALSE,FALSE,Binary
"(17,57)",0,1,1,FALSE,FALSE,Binary
"(17,58)",0,1,1,FALSE,FALSE,Binary
"(17,59)",0,1,1,FALSE,FALSE,Binary
"(17,60)",0,1,1,FALSE,FALSE,Binary
"(17,61)",0,1,1,FALSE,FALSE,Binary
"(17,62)",0,0,1,FALSE,FALSE,Binary
"(17,63)",0,0,1,TRUE,TRUE,Binary
"(17,64)",0,0,1,TRUE,TRUE,Binary
"(17,65)",0,0,1,TRUE,TRUE,Binary
"(17,66)",0,0,1,TRUE,TRUE,Binary
"(17,67)",0,0,1,TRUE,TRUE,Binary
"(17,68)",0,0,1,TRUE,TRUE,Binary
"(17,69)",0,0,1,TRUE,TRUE,Binary
"(17,70)",0,0,1,TRUE,TRUE,Binary
"(17,71)",0,0,1,TRUE,TRUE,Binary
"(17,72)",0,0,1,TRUE,TRUE,Binary
"(17,73)",0,0,1,TRUE,TRUE,Binary
"(17,74)",0,0,1,TRUE,TRUE,Binary
"(17,75)",0,0,1,TRUE,TRUE,Binary
"(17,76)",0,0,1,TRUE,TRUE,Binary
"(17,77)",0,0,1,TRUE,TRUE,Binary
"(17,78)",0,0,1,TRUE,TRUE,Binary
"(17,79)",0,0,1,TRUE,TRUE,Binary
"(17,80)",0,0,1,TRUE,TRUE,Binary
"(17,81)",0,0,1,TRUE,TRUE,Binary
"(17,82)",0,0,1,TRUE,TRUE,Binary
"(17,83)",0,0,1,TRUE,TRUE,Binary
"(17,84)",0,0,1,TRUE,TRUE,Binary
"(17,85)",0,0,1,TRUE,TRUE,Binary
"(17,86)",0,0,1,TRUE,TRUE,Binary
"(17,87)",0,0,1,TRUE,TRUE,Binary
"(17,88)",0,0,1,TRUE,TRUE,Binary
"(17,89)",0,0,1,TRUE,TRUE,Binary
"(17,90)",0,0,1,TRUE,TRUE,Binary
"(17,91)",0,0,1,TRUE,TRUE,Binary
"(17,92)",0,0,1,TRUE,TRUE,Binary
"(17,93)",0,0,1,TRUE,TRUE,Binary
"(17,94)",0,0,1,TRUE,TRUE,Binary
"(17,95)",0,0,1,TRUE,TRUE,Binary
"(17,96)",0,0,1,TRUE,TRUE,Binary
"(18,1)",0,0,1,TRUE,TRUE,Binary
"(18,2)",0,0,1,TRUE,TRUE,Binary
"(18,3)",0,0,1,TRUE,TRUE,Binary
"(18,4)",0,0,1,TRUE,TRUE,Binary
"(18,5)",0,0,1,TRUE,TRUE,Binary
"(18,6)",0,0,1,TRUE,TRUE,Binary
"(18,7)",0,0,1,TRUE,TRUE,Binary
"(18,8)",0,0,1,TRUE,TRUE,Binary
"(18,9)",0,0,1,TRUE,TRUE,Binary
"(18,10)",0,0,1,FALSE,FALSE,Binary
"(18,11)",0,0,1,FALSE,FALSE,Binary
"(18,12)",0,0,1,FALSE,FALSE,Binary
"(18,13)",0,0,1,FALSE,FALSE,Binary
"(18,14)",0,0,1,FALSE,FALSE,Binary
"(18,15)",0,0,1,FALSE,FALSE,Binary
"(18,16)",0,0,1,FALSE,FALSE,Binary
"(18,17)",0,0,1,FALSE,FALSE,Binary
"(18,18)",0,0,1,FALSE,FALSE,Binary
"(18,19)",0,0,1,FALSE,FALSE,Binary
"(18,20)",0,0,1,FALSE,FALSE,Binary
"(18,21)",0,0,1,FALSE,FALSE,Binary
"(18,22)",0,0,1,FALSE,FALSE,Binary
"(18,23)",0,0,1,FALSE,FALSE,Binary
"(18,24)",0,0,1,FALSE,FALSE,Binary
"(18,25)",0,0,1,FALSE,FALSE,Binary
"(18,26)",0,0,1,FALSE,FALSE,Binary
"(18,27)",0,0,1,FALSE,FALSE,Binary
"(18,28)",0,0,1,FALSE,FALSE,Binary
"(18,29)",0,0,1,FALSE,FALSE,Binary
"(18,30)",0,0,1,FALSE,FALSE,Binary
"(18,31)",0,1,1,FALSE,FALSE,Binary
"(18,32)",0,1,1,FALSE,FALSE,Binary
"(18,33)",0,1,1,FALSE,FALSE,Binary
"(18,34)",0,0,1,FALSE,FALSE,Binary
"(18,35)",0,1,1,FALSE,FALSE,Binary
"(18,36)",0,1,1,FALSE,FALSE,Binary
"(18,37)",0,1,1,FALSE,FALSE,Binary
"(18,38)",0,1,1,FALSE,FALSE,Binary
"(18,39)",0,1,1,FALSE,FALSE,Binary
"(18,40)",0,1,1,FALSE,FALSE,Binary
"(18,41)",0,1,1,FALSE,FALSE,Binary
"(18,42)",0,1,1,FALSE,FALSE,Binary
"(18,43)",0,0,1,FALSE,FALSE,Binary
"(18,44)",0,1,1,FALSE,FALSE,Binary
"(18,45)",0,1,1,FALSE,FALSE,Binary
"(18,46)",0,1,1,FALSE,FALSE,Binary
"(18,47)",0,1,1,FALSE,FALSE,Binary
"(18,48)",0,1,1,FALSE,FALSE,Binary
"(18,49)",0,1,1,FALSE,FALSE,Binary
"(18,50)",0,1,1,FALSE,FALSE,Binary
"(18,51)",0,1,1,FALSE,FALSE,Binary
"(18,52)",0,1,1,FALSE,FALSE,Binary
"(18,53)",0,1,1,FALSE,FALSE,Binary
"(18,54)",0,1,1,FALSE,FALSE,Binary
"(18,55)",0,1,1,FALSE,FALSE,Binary
"(18,56)",0,1,1,FALSE,FALSE,Binary
"(18,57)",0,1,1,FALSE,FALSE,Binary
"(18,58)",0,0,1,FALSE,FALSE,Binary
"(18,59)",0,1,1,FALSE,FALSE,Binary
"(18,60)",0,1,1,FALSE,FALSE,Binary
"(18,61)",0,1,1,FALSE,FALSE,Binary
"(18,62)",0,0,1,FALSE,FALSE,Binary
"(18,63)",0,0,1,TRUE,TRUE,Binary
"(18,64)",0,0,1,TRUE,TRUE,Binary
"(18,65)",0,0,1,TRUE,TRUE,Binary
"(18,66)",0,0,1,TRUE,TRUE,Binary
"(18,67)",0,0,1,TRUE,TRUE,Binary
"(18,68)",0,0,1,TRUE,TRUE,Binary
"(18,69)",0,0,1,TRUE,TRUE,Binary
"(18,70)",0,0,1,TRUE,TRUE,Binary
"(18,71)",0,0,1,TRUE,TRUE,Binary
"(18,72)",0,0,1,TRUE,TRUE,Binary
"(18,73)",0,0,1,TRUE,TRUE,Binary
"(18,74)",0,0,1,TRUE,TRUE,Binary
"(18,75)",0,0,1,TRUE,TRUE,Binary
"(18,76)",0,0,1,TRUE,TRUE,Binary
"(18,77)",0,0,1,TRUE,TRUE,Binary
"(18,78)",0,0,1,TRUE,TRUE,Binary
"(18,79)",0,0,1,TRUE,TRUE,Binary
"(18,80)",0,0,1,TRUE,TRUE,Binary
"(18,81)",0,0,1,TRUE,TRUE,Binary
"(18,82)",0,0,1,TRUE,TRUE,Binary
"(18,83)",0,0,1,TRUE,TRUE,Binary
"(18,84)",0,0,1,TRUE,TRUE,Binary
"(18,85)",0,0,1,TRUE,TRUE,Binary
"(18,86)",0,0,1,TRUE,TRUE,Binary
"(18,87)",0,0,1,TRUE,TRUE,Binary
"(18,88)",0,0,1,TRUE,TRUE,Binary
"(18,89)",0,0,1,TRUE,TRUE,Binary
"(18,90)",0,0,1,TRUE,TRUE,Binary
"(18,91)",0,0,1,TRUE,TRUE,Binary
"(18,92)",0,0,1,TRUE,TRUE,Binary
"(18,93)",0,0,1,TRUE,TRUE,Binary
"(18,94)",0,0,1,TRUE,TRUE,Binary
"(18,95)",0,0,1,TRUE,TRUE,Binary
"(18,96)",0,0,1,TRUE,TRUE,Binary
"(19,1)",0,0,1,TRUE,TRUE,Binary
"(19,2)",0,0,1,TRUE,TRUE,Binary
"(19,3)",0,0,1,TRUE,TRUE,Binary
"(19,4)",0,0,1,TRUE,TRUE,Binary
"(19,5)",0,0,1,TRUE,TRUE,Binary
"(19,6)",0,0,1,TRUE,TRUE,Binary
"(19,7)",0,0,1,TRUE,TRUE,Binary
"(19,8)",0,0,1,TRUE,TRUE,Binary
"(19,9)",0,0,1,TRUE,TRUE,Binary
"(19,10)",0,0,1,TRUE,TRUE,Binary
"(19,11)",0,0,1,TRUE,TRUE,Binary
"(19,12)",0,0,1,FALSE,FALSE,Binary
"(19,13)",0,0,1,FALSE,FALSE,Binary
"(19,14)",0,0,1,FALSE,FALSE,Binary
"(19,15)",0,0,1,FALSE,FALSE,Binary
"(19,16)",0,0,1,FALSE,FALSE,Binary
"(19,17)",0,0,1,FALSE,FALSE,Binary
"(19,18)",0,0,1,FALSE,FALSE,Binary
"(19,19)",0,0,1,FALSE,FALSE,Binary
"(19,20)",0,0,1,FALSE,FALSE,Binary
"(19,21)",0,0,1,FALSE,FALSE,Binary
"(19,22)",0,0,1,FALSE,FALSE,Binary
"(19,23)",0,0,1,FALSE,FALSE,Binary
"(19,24)",0,0,1,FALSE,FALSE,Binary
"(19,25)",0,0,1,FALSE,FALSE,Binary
"(19,26)",0,0,1,FALSE,FALSE,Binary
"(19,27)",0,0,1,FALSE,FALSE,Binary
"(19,28)",0,0,1,FALSE,FALSE,Binary
"(19,29)",0,0,1,FALSE,FALSE,Binary
"(19,30)",0,0,1,FALSE,FALSE,Binary
"(19,31)",0,1,1,FALSE,FALSE,Binary
"(19,32)",0,1,1,FALSE,FALSE,Binary
"(19,33)",0,1,1,FALSE,FALSE,Binary
"(19,34)",0,0,1,FALSE,FALSE,Binary
"(19,35)",0,1,1,FALSE,FALSE,Binary
"(19,36)",0,1,1,FALSE,FALSE,Binary
"(19,37)",0,1,1,FALSE,FALSE,Binary
"(19,38)",0,1,1,FALSE,FALSE,Binary
"(19,39)",0,1,1,FALSE,FALSE,Binary
"(19,40)",0,1,1,FALSE,FALSE,Binary
"(19,41)",0,1,1,FALSE,FALSE,Binary
"(19,42)",0,1,1,FALSE,FALSE,Binary
"(19,43)",0,0,1,FALSE,FALSE,Binary
"(19,44)",0,1,1,FALSE,FALSE,Binary
"(19,45)",0,1,1,FALSE,FALSE,Binary
"(19,46)",0,1,1,FALSE,FALSE,Binary
"(19,47)",0,1,1,FALSE,FALSE,Binary
"(19,48)",0,1,1,FALSE,FALSE,Binary
"(19,49)",0,0,1,FALSE,FALSE,Binary
"(19,50)",0,0,1,FALSE,FALSE,Binary
"(19,51)",0,1,1,FALSE,FALSE,Binary
"(19,52)",0,1,1,FALSE,FALSE,Binary
"(19,53)",0,1,1,FALSE,FALSE,Binary
"(19,54)",0,1,1,FALSE,FALSE,Binary
"(19,55)",0,1,1,FALSE,FALSE,Binary
"(19,56)",0,1,1,FALSE,FALSE,Binary
"(19,57)",0,1,1,FALSE,FALSE,Binary
"(19,58)",0,1,1,FALSE,FALSE,Binary
"(19,59)",0,1,1,FALSE,FALSE,Binary
"(19,60)",0,1,1,FALSE,FALSE,Binary
"(19,61)",0,1,1,FALSE,FALSE,Binary
"(19,62)",0,0,1,FALSE,FALSE,Binary
"(19,63)",0,1,1,FALSE,FALSE,Binary
"(19,64)",0,1,1,FALSE,FALSE,Binary
"(19,65)",0,1,1,FALSE,FALSE,Binary
"(19,66)",0,1,1,FALSE,FALSE,Binary
"(19,67)",0,1,1,FALSE,FALSE,Binary
"(19,68)",0,1,1,FALSE,FALSE,Binary
"(19,69)",0,1,1,FALSE,FALSE,Binary
"(19,70)",0,1,1,FALSE,FALSE,Binary
"(19,71)",0,1,1,FALSE,FALSE,Binary
"(19,72)",0,1,1,FALSE,FALSE,Binary
"(19,73)",0,0,1,TRUE,TRUE,Binary
"(19,74)",0,0,1,TRUE,TRUE,Binary
"(19,75)",0,0,1,TRUE,TRUE,Binary
"(19,76)",0,0,1,TRUE,TRUE,Binary
"(19,77)",0,0,1,TRUE,TRUE,Binary
"(19,78)",0,0,1,TRUE,TRUE,Binary
"(19,79)",0,0,1,TRUE,TRUE,Binary
"(19,80)",0,0,1,TRUE,TRUE,Binary
"(19,81)",0,0,1,TRUE,TRUE,Binary
"(19,82)",0,0,1,TRUE,TRUE,Binary
"(19,83)",0,0,1,TRUE,TRUE,Binary
"(19,84)",0,0,1,TRUE,TRUE,Binary
"(19,85)",0,0,1,TRUE,TRUE,Binary
"(19,86)",0,0,1,TRUE,TRUE,Binary
"(19,87)",0,0,1,TRUE,TRUE,Binary
"(19,88)",0,0,1,TRUE,TRUE,Binary
"(19,89)",0,0,1,TRUE,TRUE,Binary
"(19,90)",0,0,1,TRUE,TRUE,Binary
"(19,91)",0,0,1,TRUE,TRUE,Binary
"(19,92)",0,0,1,TRUE,TRUE,Binary
"(19,93)",0,0,1,TRUE,TRUE,Binary
"(19,94)",0,0,1,TRUE,TRUE,Binary
"(19,95)",0,0,1,TRUE,TRUE,Binary
"(19,96)",0,0,1,TRUE,TRUE,Binary
"(20,1)",0,0,1,TRUE,TRUE,Binary
"(20,2)",0,0,1,TRUE,TRUE,Binary
"(20,3)",0,0,1,TRUE,TRUE,Binary
"(20,4)",0,0,1,TRUE,TRUE,Binary
"(20,5)",0,0,1,TRUE,TRUE,Binary
"(20,6)",0,0,1,TRUE,TRUE,Binary
"(20,7)",0,0,1,TRUE,TRUE,Binary
"(20,8)",0,0,1,TRUE,TRUE,Binary
"(20,9)",0,0,1,TRUE,TRUE,Binary
"(20,10)",0,0,1,TRUE,TRUE,Binary
"(20,11)",0,0,1,TRUE,TRUE,Binary
"(20,12)",0,0,1,TRUE,TRUE,Binary
"(20,13)",0,0,1,TRUE,TRUE,Binary
"(20,14)",0,0,1,TRUE,TRUE,Binary
"(20,15)",0,0,1,TRUE,TRUE,Binary
"(20,16)",0,0,1,TRUE,TRUE,Binary
"(20,17)",0,0,1,TRUE,TRUE,Binary
"(20,18)",0,0,1,TRUE,TRUE,Binary
"(20,19)",0,0,1,TRUE,TRUE,Binary
"(20,20)",0,0,1,TRUE,TRUE,Binary
"(20,21)",0,0,1,TRUE,TRUE,Binary
"(20,22)",0,0,1,TRUE,TRUE,Binary
"(20,23)",0,0,1,TRUE,TRUE,Binary
"(20,24)",0,0,1,TRUE,TRUE,Binary
"(20,25)",0,0,1,TRUE,TRUE,Binary
"(20,26)",0,0,1,TRUE,TRUE,Binary
"(20,27)",0,0,1,TRUE,TRUE,Binary
"(20,28)",0,0,1,TRUE,TRUE,Binary
"(20,29)",0,0,1,TRUE,TRUE,Binary
"(20,30)",0,0,1,TRUE,TRUE,Binary
"(20,31)",0,0,1,FALSE,FALSE,Binary
"(20,32)",0,1,1,FALSE,FALSE,Binary
"(20,33)",0,1,1,FALSE,FALSE,Binary
"(20,34)",0,1,1,FALSE,FALSE,Binary
"(20,35)",0,0,1,FALSE,FALSE,Binary
"(20,36)",0,1,1,FALSE,FALSE,Binary
"(20,37)",0,1,1,FALSE,FALSE,Binary
"(20,38)",0,1,1,FALSE,FALSE,Binary
"(20,39)",0,1,1,FALSE,FALSE,Binary
"(20,40)",0,1,1,FALSE,FALSE,Binary
"(20,41)",0,1,1,FALSE,FALSE,Binary
"(20,42)",0,1,1,FALSE,FALSE,Binary
"(20,43)",0,0,1,FALSE,FALSE,Binary
"(20,44)",0,1,1,FALSE,FALSE,Binary
"(20,45)",0,1,1,FALSE,FALSE,Binary
"(20,46)",0,1,1,FALSE,FALSE,Binary
"(20,47)",0,0,1,FALSE,FALSE,Binary
"(20,48)",0,0,1,FALSE,FALSE,Binary
"(20,49)",0,0,1,FALSE,FALSE,Binary
"(20,50)",0,0,1,FALSE,FALSE,Binary
"(20,51)",0,1,1,FALSE,FALSE,Binary
"(20,52)",0,1,1,FALSE,FALSE,Binary
"(20,53)",0,0,1,FALSE,FALSE,Binary
"(20,54)",0,1,1,FALSE,FALSE,Binary
"(20,55)",0,0,1,FALSE,FALSE,Binary
"(20,56)",0,0,1,FALSE,FALSE,Binary
"(20,57)",0,0,1,FALSE,FALSE,Binary
"(20,58)",0,0,1,FALSE,FALSE,Binary
"(20,59)",0,1,1,FALSE,FALSE,Binary
"(20,60)",0,1,1,FALSE,FALSE,Binary
"(20,61)",0,0,1,FALSE,FALSE,Binary
"(20,62)",0,0,1,FALSE,FALSE,Binary
"(20,63)",0,0,1,FALSE,FALSE,Binary
"(20,64)",0,1,1,FALSE,FALSE,Binary
"(20,65)",0,0,1,FALSE,FALSE,Binary
"(20,66)",0,0,1,FALSE,FALSE,Binary
"(20,67)",0,0,1,FALSE,FALSE,Binary
"(20,68)",0,1,1,FALSE,FALSE,Binary
"(20,69)",0,1,1,FALSE,FALSE,Binary
"(20,70)",0,1,1,FALSE,FALSE,Binary
"(20,71)",0,1,1,FALSE,FALSE,Binary
"(20,72)",0,1,1,FALSE,FALSE,Binary
"(20,73)",0,0,1,FALSE,FALSE,Binary
"(20,74)",0,1,1,FALSE,FALSE,Binary
"(20,75)",0,1,1,FALSE,FALSE,Binary
"(20,76)",0,1,1,FALSE,FALSE,Binary
"(20,77)",0,0,1,FALSE,FALSE,Binary
"(20,78)",0,0,1,FALSE,FALSE,Binary
"(20,79)",0,0,1,FALSE,FALSE,Binary
"(20,80)",0,1,1,FALSE,FALSE,Binary
"(20,81)",0,0,1,FALSE,FALSE,Binary
"(20,82)",0,0,1,FALSE,FALSE,Binary
"(20,83)",0,1,1,FALSE,FALSE,Binary
"(20,84)",0,1,1,FALSE,FALSE,Binary
"(20,85)",0,1,1,FALSE,FALSE,Binary
"(20,86)",0,1,1,FALSE,FALSE,Binary
"(20,87)",0,1,1,FALSE,FALSE,Binary
"(20,88)",0,1,1,FALSE,FALSE,Binary
"(20,89)",0,1,1,FALSE,FALSE,Binary
"(20,90)",0,1,1,FALSE,FALSE,Binary
"(20,91)",0,1,1,FALSE,FALSE,Binary
"(20,92)",0,1,1,FALSE,FALSE,Binary
"(20,93)",0,1,1,FALSE,FALSE,Binary
"(20,94)",0,1,1,FALSE,FALSE,Binary
"(20,95)",0,1,1,FALSE,FALSE,Binary
"(20,96)",0,0,1,TRUE,TRUE,Binary
"(21,1)",0,0,1,TRUE,TRUE,Binary
"(21,2)",0,0,1,TRUE,TRUE,Binary
"(21,3)",0,0,1,TRUE,TRUE,Binary
"(21,4)",0,0,1,TRUE,TRUE,Binary
"(21,5)",0,0,1,TRUE,TRUE,Binary
"(21,6)",0,0,1,TRUE,TRUE,Binary
"(21,7)",0,0,1,FALSE,FALSE,Binary
"(21,8)",0,0,1,FALSE,FALSE,Binary
"(21,9)",0,0,1,FALSE,FALSE,Binary
"(21,10)",0,0,1,FALSE,FALSE,Binary
"(21,11)",0,0,1,FALSE,FALSE,Binary
"(21,12)",0,0,1,FALSE,FALSE,Binary
"(21,13)",0,0,1,FALSE,FALSE,Binary
"(21,14)",0,0,1,FALSE,FALSE,Binary
"(21,15)",0,0,1,FALSE,FALSE,Binary
"(21,16)",0,0,1,FALSE,FALSE,Binary
"(21,17)",0,0,1,FALSE,FALSE,Binary
"(21,18)",0,0,1,FALSE,FALSE,Binary
"(21,19)",0,0,1,FALSE,FALSE,Binary
"(21,20)",0,0,1,FALSE,FALSE,Binary
"(21,21)",0,0,1,FALSE,FALSE,Binary
"(21,22)",0,0,1,FALSE,FALSE,Binary
"(21,23)",0,0,1,FALSE,FALSE,Binary
"(21,24)",0,0,1,FALSE,FALSE,Binary
"(21,25)",0,0,1,FALSE,FALSE,Binary
"(21,26)",0,0,1,FALSE,FALSE,Binary
"(21,27)",0,0,1,FALSE,FALSE,Binary
"(21,28)",0,0,1,FALSE,FALSE,Binary
"(21,29)",0,0,1,FALSE,FALSE,Binary
"(21,30)",0,0,1,FALSE,FALSE,Binary
