Key,Lower,Value,Upper,Fixed,Stale,Domain
"(37,12)",0,0,1,FALSE,FALSE,Binary
"(37,13)",0,0,1,FALSE,FALSE,Binary
"(37,14)",0,0,1,FALSE,FALSE,Binary
"(37,15)",0,1,1,FALSE,FALSE,Binary
"(37,16)",0,0,1,FALSE,FALSE,Binary
"(37,17)",0,0,1,FALSE,FALSE,Binary
"(37,18)",0,0,1,FALSE,FALSE,Binary
"(37,19)",0,0,1,FALSE,FALSE,Binary
"(37,20)",0,0,1,FALSE,FALSE,Binary
"(37,21)",0,0,1,FALSE,FALSE,Binary
"(37,22)",0,0,1,FALSE,FALSE,Binary
"(37,23)",0,0,1,FALSE,FALSE,Binary
"(37,24)",0,0,1,FALSE,FALSE,Binary
"(37,25)",0,0,1,FALSE,FALSE,Binary
"(37,26)",0,0,1,FALSE,FALSE,Binary
"(37,27)",0,0,1,FALSE,FALSE,Binary
"(37,28)",0,0,1,FALSE,FALSE,Binary
"(37,29)",0,0,1,FALSE,FALSE,Binary
"(37,30)",0,0,1,FALSE,FALSE,Binary
"(37,31)",0,0,1,FALSE,FALSE,Binary
"(37,32)",0,1,1,FALSE,FALSE,Binary
"(37,33)",0,1,1,FALSE,FALSE,Binary
"(37,34)",0,1,1,FALSE,FALSE,Binary
"(37,35)",0,1,1,FALSE,FALSE,Binary
"(37,36)",0,1,1,FALSE,FALSE,Binary
"(37,37)",0,1,1,FALSE,FALSE,Binary
"(37,38)",0,1,1,FALSE,FALSE,Binary
"(37,39)",0,1,1,FALSE,FALSE,Binary
"(37,40)",0,1,1,FALSE,FALSE,Binary
"(37,41)",0,1,1,FALSE,FALSE,Binary
"(37,42)",0,1,1,FALSE,FALSE,Binary
"(37,43)",0,1,1,FALSE,FALSE,Binary
"(37,44)",0,1,1,FALSE,FALSE,Binary
"(37,45)",0,0,1,FALSE,FALSE,Binary
"(37,46)",0,1,1,FALSE,FALSE,Binary
"(37,47)",0,1,1,FALSE,FALSE,Binary
"(37,48)",0,1,1,FALSE,FALSE,Binary
"(37,49)",0,1,1,FALSE,FALSE,Binary
"(37,50)",0,1,1,FALSE,FALSE,Binary
"(37,51)",0,1,1,FALSE,FALSE,Binary
"(37,52)",0,1,1,FALSE,FALSE,Binary
"(37,53)",0,1,1,FALSE,FALSE,Binary
"(37,54)",0,1,1,FALSE,FALSE,Binary
"(37,55)",0,1,1,FALSE,FALSE,Binary
"(37,56)",0,1,1,FALSE,FALSE,Binary
"(37,57)",0,1,1,FALSE,FALSE,Binary
"(37,58)",0,1,1,FALSE,FALSE,Binary
"(37,59)",0,1,1,FALSE,FALSE,Binary
"(37,60)",0,1,1,FALSE,FALSE,Binary
"(37,61)",0,1,1,FALSE,FALSE,Binary
"(37,62)",0,0,1,TRUE,TRUE,Binary
"(37,63)",0,0,1,TRUE,TRUE,Binary
"(37,64)",0,0,1,TRUE,TRUE,Binary
"(37,65)",0,0,1,TRUE,TRUE,Binary
"(37,66)",0,0,1,TRUE,TRUE,Binary
"(37,67)",0,0,1,TRUE,TRUE,Binary
"(37,68)",0,0,1,TRUE,TRUE,Binary
"(37,69)",0,0,1,TRUE,TRUE,Binary
"(37,70)",0,0,1,TRUE,TRUE,Binary
"(37,71)",0,0,1,TRUE,TRUE,Binary
"(37,72)",0,0,1,TRUE,TRUE,Binary
"(37,73)",0,0,1,TRUE,TRUE,Binary
"(37,74)",0,0,1,TRUE,TRUE,Binary
"(37,75)",0,0,1,TRUE,TRUE,Binary
"(37,76)",0,0,1,TRUE,TRUE,Binary
"(37,77)",0,0,1,TRUE,TRUE,Binary
"(37,78)",0,0,1,TRUE,TRUE,Binary
"(37,79)",0,0,1,TRUE,TRUE,Binary
"(37,80)",0,0,1,TRUE,TRUE,Binary
"(37,81)",0,0,1,TRUE,TRUE,Binary
"(37,82)",0,0,1,TRUE,TRUE,Binary
"(37,83)",0,0,1,TRUE,TRUE,Binary
"(37,84)",0,0,1,TRUE,TRUE,Binary
"(37,85)",0,0,1,TRUE,TRUE,Binary
"(37,86)",0,0,1,TRUE,TRUE,Binary
"(37,87)",0,0,1,TRUE,TRUE,Binary
"(37,88)",0,0,1,TRUE,TRUE,Binary
"(37,89)",0,0,1,TRUE,TRUE,Binary
"(37,90)",0,0,1,TRUE,TRUE,Binary
"(37,91)",0,0,1,TRUE,TRUE,Binary
"(37,92)",0,0,1,TRUE,TRUE,Binary
"(37,93)",0,0,1,TRUE,TRUE,Binary
"(37,94)",0,0,1,TRUE,TRUE,Binary
"(37,95)",0,0,1,TRUE,TRUE,Binary
"(37,96)",0,0,1,TRUE,TRUE,Binary
"(38,1)",0,0,1,TRUE,TRUE,Binary
"(38,2)",0,0,1,TRUE,TRUE,Binary
"(38,3)",0,0,1,TRUE,TRUE,Binary
"(38,4)",0,0,1,TRUE,TRUE,Binary
"(38,5)",0,0,1,TRUE,TRUE,Binary
"(38,6)",0,0,1,TRUE,TRUE,Binary
"(38,7)",0,0,1,TRUE,TRUE,Binary
"(38,8)",0,0,1,TRUE,TRUE,Binary
"(38,9)",0,0,1,TRUE,TRUE,Binary
"(38,10)",0,0,1,TRUE,TRUE,Binary
"(38,11)",0,0,1,TRUE,TRUE,Binary
"(38,12)",0,0,1,TRUE,TRUE,Binary
"(38,13)",0,0,1,TRUE,TRUE,Binary
"(38,14)",0,0,1,TRUE,TRUE,Binary
"(38,15)",0,0,1,TRUE,TRUE,Binary
"(38,16)",0,0,1,TRUE,TRUE,Binary
"(38,17)",0,0,1,TRUE,TRUE,Binary
"(38,18)",0,0,1,TRUE,TRUE,Binary
"(38,19)",0,0,1,TRUE,TRUE,Binary
"(38,20)",0,0,1,TRUE,TRUE,Binary
"(38,21)",0,0,1,TRUE,TRUE,Binary
"(38,22)",0,0,1,TRUE,TRUE,Binary
"(38,23)",0,0,1,TRUE,TRUE,Binary
"(38,24)",0,0,1,TRUE,TRUE,Binary
"(38,25)",0,0,1,TRUE,TRUE,Binary
"(38,26)",0,0,1,FALSE,FALSE,Binary
"(38,27)",0,0,1,FALSE,FALSE,Binary
"(38,28)",0,0,1,FALSE,FALSE,Binary
"(38,29)",0,0,1,FALSE,FALSE,Binary
"(38,30)",0,0,1,FALSE,FALSE,Binary
"(38,31)",0,0,1,FALSE,FALSE,Binary
"(38,32)",0,1,1,FALSE,FALSE,Binary
"(38,33)",0,1,1,FALSE,FALSE,Binary
"(38,34)",0,1,1,FALSE,FALSE,Binary
"(38,35)",0,1,1,FALSE,FALSE,Binary
"(38,36)",0,1,1,FALSE,FALSE,Binary
"(38,37)",0,1,1,FALSE,FALSE,Binary
"(38,38)",0,1,1,FALSE,FALSE,Binary
"(38,39)",0,1,1,FALSE,FALSE,Binary
"(38,40)",0,0,1,FALSE,FALSE,Binary
"(38,41)",0,0,1,FALSE,FALSE,Binary
"(38,42)",0,1,1,FALSE,FALSE,Binary
"(38,43)",0,0,1,FALSE,FALSE,Binary
"(38,44)",0,1,1,FALSE,FALSE,Binary
"(38,45)",0,0,1,FALSE,FALSE,Binary
"(38,46)",0,0,1,FALSE,FALSE,Binary
"(38,47)",0,0,1,FALSE,FALSE,Binary
"(38,48)",0,0,1,FALSE,FALSE,Binary
"(38,49)",0,0,1,FALSE,FALSE,Binary
"(38,50)",0,0,1,FALSE,FALSE,Binary
"(38,51)",0,0,1,FALSE,FALSE,Binary
"(38,52)",0,1,1,FALSE,FALSE,Binary
"(38,53)",0,0,1,FALSE,FALSE,Binary
"(38,54)",0,1,1,FALSE,FALSE,Binary
"(38,55)",0,0,1,FALSE,FALSE,Binary
"(38,56)",0,0,1,FALSE,FALSE,Binary
"(38,57)",0,0,1,FALSE,FALSE,Binary
"(38,58)",0,0,1,FALSE,FALSE,Binary
"(38,59)",0,1,1,FALSE,FALSE,Binary
"(38,60)",0,1,1,FALSE,FALSE,Binary
"(38,61)",0,0,1,FALSE,FALSE,Binary
"(38,62)",0,0,1,FALSE,FALSE,Binary
"(38,63)",0,0,1,FALSE,FALSE,Binary
"(38,64)",0,0,1,FALSE,FALSE,Binary
"(38,65)",0,0,1,FALSE,FALSE,Binary
"(38,66)",0,0,1,FALSE,FALSE,Binary
"(38,67)",0,0,1,FALSE,FALSE,Binary
"(38,68)",0,0,1,FALSE,FALSE,Binary
"(38,69)",0,1,1,FALSE,FALSE,Binary
"(38,70)",0,1,1,FALSE,FALSE,Binary
"(38,71)",0,1,1,FALSE,FALSE,Binary
"(38,72)",0,1,1,FALSE,FALSE,Binary
"(38,73)",0,1,1,FALSE,FALSE,Binary
"(38,74)",0,0,1,TRUE,TRUE,Binary
"(38,75)",0,0,1,TRUE,TRUE,Binary
"(38,76)",0,0,1,TRUE,TRUE,Binary
"(38,77)",0,0,1,TRUE,TRUE,Binary
"(38,78)",0,0,1,TRUE,TRUE,Binary
"(38,79)",0,0,1,TRUE,TRUE,Binary
"(38,80)",0,0,1,TRUE,TRUE,Binary
"(38,81)",0,0,1,TRUE,TRUE,Binary
"(38,82)",0,0,1,TRUE,TRUE,Binary
"(38,83)",0,0,1,TRUE,TRUE,Binary
"(38,84)",0,0,1,TRUE,TRUE,Binary
"(38,85)",0,0,1,TRUE,TRUE,Binary
"(38,86)",0,0,1,TRUE,TRUE,Binary
"(38,87)",0,0,1,TRUE,TRUE,Binary
"(38,88)",0,0,1,TRUE,TRUE,Binary
"(38,89)",0,0,1,TRUE,TRUE,Binary
"(38,90)",0,0,1,TRUE,TRUE,Binary
"(38,91)",0,0,1,TRUE,TRUE,Binary
"(38,92)",0,0,1,TRUE,TRUE,Binary
"(38,93)",0,0,1,TRUE,TRUE,Binary
"(38,94)",0,0,1,TRUE,TRUE,Binary
"(38,95)",0,0,1,TRUE,TRUE,Binary
"(38,96)",0,0,1,TRUE,TRUE,Binary
"(39,1)",0,0,1,TRUE,TRUE,Binary
"(39,2)",0,0,1,TRUE,TRUE,Binary
"(39,3)",0,0,1,TRUE,TRUE,Binary
"(39,4)",0,0,1,TRUE,TRUE,Binary
"(39,5)",0,0,1,TRUE,TRUE,Binary
"(39,6)",0,0,1,TRUE,TRUE,Binary
"(39,7)",0,0,1,TRUE,TRUE,Binary
"(39,8)",0,0,1,TRUE,TRUE,Binary
"(39,9)",0,0,1,TRUE,TRUE,Binary
"(39,10)",0,0,1,TRUE,TRUE,Binary
"(39,11)",0,0,1,TRUE,TRUE,Binary
"(39,12)",0,0,1,TRUE,TRUE,Binary
"(39,13)",0,0,1,TRUE,TRUE,Binary
"(39,14)",0,0,1,TRUE,TRUE,Binary
"(39,15)",0,0,1,TRUE,TRUE,Binary
"(39,16)",0,0,1,TRUE,TRUE,Binary
"(39,17)",0,0,1,TRUE,TRUE,Binary
"(39,18)",0,0,1,TRUE,TRUE,Binary
"(39,19)",0,0,1,TRUE,TRUE,Binary
"(39,20)",0,0,1,TRUE,TRUE,Binary
"(39,21)",0,0,1,TRUE,TRUE,Binary
"(39,22)",0,0,1,TRUE,TRUE,Binary
"(39,23)",0,0,1,TRUE,TRUE,Binary
"(39,24)",0,0,1,TRUE,TRUE,Binary
"(39,25)",0,0,1,TRUE,TRUE,Binary
"(39,26)",0,0,1,TRUE,TRUE,Binary
"(39,27)",0,0,1,FALSE,FALSE,Binary
"(39,28)",0,0,1,FALSE,FALSE,Binary
"(39,29)",0,0,1,FALSE,FALSE,Binary
"(39,30)",0,0,1,FALSE,FALSE,Binary
"(39,31)",0,0,1,FALSE,FALSE,Binary
"(39,32)",0,1,1,FALSE,FALSE,Binary
"(39,33)",0,1,1,FALSE,FALSE,Binary
"(39,34)",0,0,1,FALSE,FALSE,Binary
"(39,35)",0,0,1,FALSE,FALSE,Binary
"(39,36)",0,1,1,FALSE,FALSE,Binary
"(39,37)",0,1,1,FALSE,FALSE,Binary
"(39,38)",0,0,1,FALSE,FALSE,Binary
"(39,39)",0,1,1,FALSE,FALSE,Binary
"(39,40)",0,1,1,FALSE,FALSE,Binary
"(39,41)",0,1,1,FALSE,FALSE,Binary
"(39,42)",0,1,1,FALSE,FALSE,Binary
"(39,43)",0,1,1,FALSE,FALSE,Binary
"(39,44)",0,1,1,FALSE,FALSE,Binary
"(39,45)",0,1,1,FALSE,FALSE,Binary
"(39,46)",0,1,1,FALSE,FALSE,Binary
"(39,47)",0,0,1,FALSE,FALSE,Binary
"(39,48)",0,1,1,FALSE,FALSE,Binary
"(39,49)",0,0,1,FALSE,FALSE,Binary
"(39,50)",0,0,1,FALSE,FALSE,Binary
"(39,51)",0,0,1,FALSE,FALSE,Binary
"(39,52)",0,0,1,FALSE,FALSE,Binary
"(39,53)",0,0,1,FALSE,FALSE,Binary
"(39,54)",0,0,1,FALSE,FALSE,Binary
"(39,55)",0,0,1,FALSE,FALSE,Binary
"(39,56)",0,0,1,FALSE,FALSE,Binary
"(39,57)",0,0,1,FALSE,FALSE,Binary
"(39,58)",0,0,1,FALSE,FALSE,Binary
"(39,59)",0,0,1,FALSE,FALSE,Binary
"(39,60)",0,0,1,FALSE,FALSE,Binary
"(39,61)",0,0,1,FALSE,FALSE,Binary
"(39,62)",0,0,1,FALSE,FALSE,Binary
"(39,63)",0,0,1,FALSE,FALSE,Binary
"(39,64)",0,0,1,FALSE,FALSE,Binary
"(39,65)",0,0,1,FALSE,FALSE,Binary
"(39,66)",0,0,1,FALSE,FALSE,Binary
"(39,67)",0,0,1,FALSE,FALSE,Binary
"(39,68)",0,0,1,FALSE,FALSE,Binary
"(39,69)",0,0,1,FALSE,FALSE,Binary
"(39,70)",0,0,1,FALSE,FALSE,Binary
"(39,71)",0,0,1,FALSE,FALSE,Binary
"(39,72)",0,1,1,FALSE,FALSE,Binary
"(39,73)",0,0,1,FALSE,FALSE,Binary
"(39,74)",0,0,1,FALSE,FALSE,Binary
"(39,75)",0,1,1,FALSE,FALSE,Binary
"(39,76)",0,0,1,FALSE,FALSE,Binary
"(39,77)",0,0,1,FALSE,FALSE,Binary
"(39,78)",0,0,1,FALSE,FALSE,Binary
"(39,79)",0,0,1,FALSE,FALSE,Binary
"(39,80)",0,1,1,FALSE,FALSE,Binary
"(39,81)",0,1,1,FALSE,FALSE,Binary
"(39,82)",0,1,1,FALSE,FALSE,Binary
"(39,83)",0,1,1,FALSE,FALSE,Binary
"(39,84)",0,1,1,FALSE,FALSE,Binary
"(39,85)",0,1,1,FALSE,FALSE,Binary
"(39,86)",0,1,1,FALSE,FALSE,Binary
"(39,87)",0,1,1,FALSE,FALSE,Binary
"(39,88)",0,0,1,TRUE,TRUE,Binary
"(39,89)",0,0,1,TRUE,TRUE,Binary
"(39,90)",0,0,1,TRUE,TRUE,Binary
"(39,91)",0,0,1,TRUE,TRUE,Binary
"(39,92)",0,0,1,TRUE,TRUE,Binary
"(39,93)",0,0,1,TRUE,TRUE,Binary
"(39,94)",0,0,1,TRUE,TRUE,Binary
"(39,95)",0,0,1,TRUE,TRUE,Binary
"(39,96)",0,0,1,TRUE,TRUE,Binary
"(40,1)",0,0,1,FALSE,FALSE,Binary
"(40,2)",0,0,1,FALSE,FALSE,Binary
"(40,3)",0,0,1,FALSE,FALSE,Binary
"(40,4)",0,0,1,FALSE,FALSE,Binary
"(40,5)",0,0,1,FALSE,FALSE,Binary
"(40,6)",0,0,1,FALSE,FALSE,Binary
"(40,7)",0,0,1,FALSE,FALSE,Binary
"(40,8)",0,0,1,FALSE,FALSE,Binary
"(40,9)",0,0,1,FALSE,FALSE,Binary
"(40,10)",0,0,1,FALSE,FALSE,Binary
"(40,11)",0,0,1,FALSE,FALSE,Binary
"(40,12)",0,0,1,FALSE,FALSE,Binary
"(40,13)",0,0,1,FALSE,FALSE,Binary
"(40,14)",0,0,1,FALSE,FALSE,Binary
"(40,15)",0,0,1,FALSE,FALSE,Binary
"(40,16)",0,0,1,FALSE,FALSE,Binary
"(40,17)",0,0,1,FALSE,FALSE,Binary
"(40,18)",0,0,1,FALSE,FALSE,Binary
"(40,19)",0,0,1,FALSE,FALSE,Binary
"(40,20)",0,0,1,FALSE,FALSE,Binary
"(40,21)",0,0,1,FALSE,FALSE,Binary
"(40,22)",0,0,1,FALSE,FALSE,Binary
"(40,23)",0,0,1,FALSE,FALSE,Binary
"(40,24)",0,0,1,FALSE,FALSE,Binary
"(40,25)",0,0,1,FALSE,FALSE,Binary
"(40,26)",0,0,1,FALSE,FALSE,Binary
"(40,27)",0,0,1,FALSE,FALSE,Binary
"(40,28)",0,0,1,FALSE,FALSE,Binary
"(40,29)",0,0,1,FALSE,FALSE,Binary
"(40,30)",0,0,1,FALSE,FALSE,Binary
"(40,31)",0,0,1,FALSE,FALSE,Binary
"(40,32)",0,0,1,FALSE,FALSE,Binary
"(40,33)",0,1,1,FALSE,FALSE,Binary
"(40,34)",0,0,1,FALSE,FALSE,Binary
"(40,35)",0,0,1,FALSE,FALSE,Binary
"(40,36)",0,0,1,FALSE,FALSE,Binary
"(40,37)",0,1,1,FALSE,FALSE,Binary
"(40,38)",0,1,1,FALSE,FALSE,Binary
"(40,39)",0,0,1,FALSE,FALSE,Binary
"(40,40)",0,1,1,FALSE,FALSE,Binary
"(40,41)",0,0,1,FALSE,FALSE,Binary
"(40,42)",0,0,1,FALSE,FALSE,Binary
"(40,43)",0,0,1,FALSE,FALSE,Binary
"(40,44)",0,1,1,FALSE,FALSE,Binary
"(40,45)",0,1,1,FALSE,FALSE,Binary
"(40,46)",0,0,1,FALSE,FALSE,Binary
"(40,47)",0,0,1,FALSE,FALSE,Binary
"(40,48)",0,0,1,FALSE,FALSE,Binary
"(40,49)",0,0,1,FALSE,FALSE,Binary
"(40,50)",0,0,1,FALSE,FALSE,Binary
"(40,51)",0,1,1,FALSE,FALSE,Binary
"(40,52)",0,1,1,FALSE,FALSE,Binary
"(40,53)",0,0,1,FALSE,FALSE,Binary
"(40,54)",0,0,1,FALSE,FALSE,Binary
"(40,55)",0,0,1,FALSE,FALSE,Binary
"(40,56)",0,1,1,FALSE,FALSE,Binary
"(40,57)",0,1,1,FALSE,FALSE,Binary
"(40,58)",0,0,1,FALSE,FALSE,Binary
"(40,59)",0,1,1,FALSE,FALSE,Binary
"(40,60)",0,0,1,FALSE,FALSE,Binary
"(40,61)",0,0,1,FALSE,FALSE,Binary
"(40,62)",0,0,1,FALSE,FALSE,Binary
"(40,63)",0,1,1,FALSE,FALSE,Binary
"(40,64)",0,1,1,FALSE,FALSE,Binary
"(40,65)",0,0,1,FALSE,FALSE,Binary
"(40,66)",0,0,1,FALSE,FALSE,Binary
"(40,67)",0,0,1,FALSE,FALSE,Binary
"(40,68)",0,1,1,FALSE,FALSE,Binary
"(40,69)",0,1,1,FALSE,FALSE,Binary
"(40,70)",0,1,1,FALSE,FALSE,Binary
"(40,71)",0,0,1,FALSE,FALSE,Binary
"(40,72)",0,0,1,FALSE,FALSE,Binary
"(40,73)",0,1,1,FALSE,FALSE,Binary
"(40,74)",0,1,1,FALSE,FALSE,Binary
"(40,75)",0,1,1,FALSE,FALSE,Binary
"(40,76)",0,0,1,TRUE,TRUE,Binary
"(40,77)",0,0,1,TRUE,TRUE,Binary
"(40,78)",0,0,1,TRUE,TRUE,Binary
"(40,79)",0,0,1,TRUE,TRUE,Binary
"(40,80)",0,0,1,TRUE,TRUE,Binary
"(40,81)",0,0,1,TRUE,TRUE,Binary
"(40,82)",0,0,1,TRUE,TRUE,Binary
"(40,83)",0,0,1,TRUE,TRUE,Binary
"(40,84)",0,0,1,TRUE,TRUE,Binary
"(40,85)",0,0,1,TRUE,TRUE,Binary
"(40,86)",0,0,1,TRUE,TRUE,Binary
"(40,87)",0,0,1,TRUE,TRUE,Binary
"(40,88)",0,0,1,TRUE,TRUE,Binary
"(40,89)",0,0,1,TRUE,TRUE,Binary
"(40,90)",0,0,1,TRUE,TRUE,Binary
"(40,91)",0,0,1,TRUE,TRUE,Binary
"(40,92)",0,0,1,TRUE,TRUE,Binary
"(40,93)",0,0,1,TRUE,TRUE,Binary
"(40,94)",0,0,1,TRUE,TRUE,Binary
"(40,95)",0,0,1,TRUE,TRUE,Binary
"(40,96)",0,0,1,TRUE,TRUE,Binary
"(41,1)",0,0,1,TRUE,TRUE,Binary
"(41,2)",0,0,1,TRUE,TRUE,Binary
"(41,3)",0,0,1,TRUE,TRUE,Binary
"(41,4)",0,0,1,TRUE,TRUE,Binary
"(41,5)",0,0,1,TRUE,TRUE,Binary
"(41,6)",0,0,1,TRUE,TRUE,Binary
"(41,7)",0,0,1,FALSE,FALSE,Binary
"(41,8)",0,0,1,FALSE,FALSE,Binary
"(41,9)",0,0,1,FALSE,FALSE,Binary
"(41,10)",0,0,1,FALSE,FALSE,Binary
"(41,11)",0,0,1,FALSE,FALSE,Binary
"(41,12)",0,0,1,FALSE,FALSE,Binary
"(41,13)",0,0,1,FALSE,FALSE,Binary
"(41,14)",0,0,1,FALSE,FALSE,Binary
"(41,15)",0,0,1,FALSE,FALSE,Binary
"(41,16)",0,0,1,FALSE,FALSE,Binary
"(41,17)",0,0,1,FALSE,FALSE,Binary
"(41,18)",0,0,1,FALSE,FALSE,Binary
"(41,19)",0,0,1,FALSE,FALSE,Binary
"(41,20)",0,0,1,FALSE,FALSE,Binary
"(41,21)",0,0,1,FALSE,FALSE,Binary
"(41,22)",0,0,1,FALSE,FALSE,Binary
"(41,23)",0,0,1,FALSE,FALSE,Binary
"(41,24)",0,0,1,FALSE,FALSE,Binary
"(41,25)",0,0,1,FALSE,FALSE,Binary
"(41,26)",0,0,1,FALSE,FALSE,Binary
"(41,27)",0,0,1,FALSE,FALSE,Binary
"(41,28)",0,0,1,FALSE,FALSE,Binary
"(41,29)",0,0,1,FALSE,FALSE,Binary
"(41,30)",0,0,1,FALSE,FALSE,Binary
"(41,31)",0,1,1,FALSE,FALSE,Binary
"(41,32)",0,1,1,FALSE,FALSE,Binary
"(41,33)",0,1,1,FALSE,FALSE,Binary
"(41,34)",0,0,1,FALSE,FALSE,Binary
"(41,35)",0,0,1,FALSE,FALSE,Binary
"(41,36)",0,0,1,FALSE,FALSE,Binary
"(41,37)",0,1,1,FALSE,FALSE,Binary
"(41,38)",0,1,1,FALSE,FALSE,Binary
"(41,39)",0,1,1,FALSE,FALSE,Binary
"(41,40)",0,0,1,FALSE,FALSE,Binary
"(41,41)",0,1,1,FALSE,FALSE,Binary
"(41,42)",0,0,1,FALSE,FALSE,Binary
"(41,43)",0,0,1,FALSE,FALSE,Binary
"(41,44)",0,1,1,FALSE,FALSE,Binary
"(41,45)",0,1,1,FALSE,FALSE,Binary
"(41,46)",0,1,1,FALSE,FALSE,Binary
"(41,47)",0,1,1,FALSE,FALSE,Binary
"(41,48)",0,0,1,FALSE,FALSE,Binary
"(41,49)",0,1,1,FALSE,FALSE,Binary
"(41,50)",0,1,1,FALSE,FALSE,Binary
"(41,51)",0,0,1,FALSE,FALSE,Binary
"(41,52)",0,1,1,FALSE,FALSE,Binary
"(41,53)",0,1,1,FALSE,FALSE,Binary
"(41,54)",0,1,1,FALSE,FALSE,Binary
"(41,55)",0,0,1,FALSE,FALSE,Binary
"(41,56)",0,1,1,FALSE,FALSE,Binary
"(41,57)",0,1,1,FALSE,FALSE,Binary
"(41,58)",0,1,1,FALSE,FALSE,Binary
"(41,59)",0,1,1,FALSE,FALSE,Binary
"(41,60)",0,1,1,FALSE,FALSE,Binary
"(41,61)",0,1,1,FALSE,FALSE,Binary
"(41,62)",0,0,1,FALSE,FALSE,Binary
"(41,63)",0,0,1,FALSE,FALSE,Binary
"(41,64)",0,0,1,FALSE,FALSE,Binary
"(41,65)",0,0,1,FALSE,FALSE,Binary
"(41,66)",0,0,1,FALSE,FALSE,Binary
"(41,67)",0,0,1,FALSE,FALSE,Binary
"(41,68)",0,1,1,FALSE,FALSE,Binary
"(41,69)",0,1,1,FALSE,FALSE,Binary
"(41,70)",0,1,1,FALSE,FALSE,Binary
"(41,71)",0,0,1,FALSE,FALSE,Binary
"(41,72)",0,1,1,FALSE,FALSE,Binary
"(41,73)",0,1,1,FALSE,FALSE,Binary
"(41,74)",0,1,1,FALSE,FALSE,Binary
"(41,75)",0,1,1,FALSE,FALSE,Binary
"(41,76)",0,1,1,FALSE,FALSE,Binary
"(41,77)",0,1,1,FALSE,FALSE,Binary
"(41,78)",0,0,1,FALSE,FALSE,Binary
"(41,79)",0,1,1,FALSE,FALSE,Binary
"(41,80)",0,1,1,FALSE,FALSE,Binary
"(41,81)",0,1,1,FALSE,FALSE,Binary
"(41,82)",0,1,1,FALSE,FALSE,Binary
"(41,83)",0,1,1,FALSE,FALSE,Binary
"(41,84)",0,1,1,FALSE,FALSE,Binary
"(41,85)",0,1,1,FALSE,FALSE,Binary
"(41,86)",0,1,1,FALSE,FALSE,Binary
"(41,87)",0,1,1,FALSE,FALSE,Binary
"(41,88)",0,1,1,FALSE,FALSE,Binary
"(41,89)",0,1,1,FALSE,FALSE,Binary
"(41,90)",0,1,1,FALSE,FALSE,Binary
"(41,91)",0,1,1,FALSE,FALSE,Binary
"(41,92)",0,1,1,FALSE,FALSE,Binary
"(41,93)",0,1,1,FALSE,FALSE,Binary
"(41,94)",0,1,1,FALSE,FALSE,Binary
"(41,95)",0,1,1,FALSE,FALSE,Binary
"(41,96)",0,0,1,TRUE,TRUE,Binary
"(42,1)",0,0,1,TRUE,TRUE,Binary
"(42,2)",0,0,1,TRUE,TRUE,Binary
"(42,3)",0,0,1,TRUE,TRUE,Binary
"(42,4)",0,0,1,TRUE,TRUE,Binary
"(42,5)",0,0,1,TRUE,TRUE,Binary
"(42,6)",0,0,1,TRUE,TRUE,Binary
"(42,7)",0,0,1,TRUE,TRUE,Binary
"(42,8)",0,0,1,TRUE,TRUE,Binary
"(42,9)",0,0,1,TRUE,TRUE,Binary
"(42,10)",0,0,1,TRUE,TRUE,Binary
"(42,11)",0,0,1,TRUE,TRUE,Binary
"(42,12)",0,0,1,TRUE,TRUE,Binary
"(42,13)",0,0,1,TRUE,TRUE,Binary
"(42,14)",0,0,1,FALSE,FALSE,Binary
"(42,15)",0,0,1,FALSE,FALSE,Binary
"(42,16)",0,0,1,FALSE,FALSE,Binary
"(42,17)",0,0,1,FALSE,FALSE,Binary
"(42,18)",0,0,1,FALSE,FALSE,Binary
"(42,19)",0,0,1,FALSE,FALSE,Binary
"(42,20)",0,0,1,FALSE,FALSE,Binary
"(42,21)",0,0,1,FALSE,FALSE,Binary
"(42,22)",0,0,1,FALSE,FALSE,Binary
"(42,23)",0,0,1,FALSE,FALSE,Binary
"(42,24)",0,0,1,FALSE,FALSE,Binary
"(42,25)",0,0,1,FALSE,FALSE,Binary
"(42,26)",0,0,1,FALSE,FALSE,Binary
"(42,27)",0,0,1,FALSE,FALSE,Binary
"(42,28)",0,0,1,FALSE,FALSE,Binary
"(42,29)",0,0,1,FALSE,FALSE,Binary
"(42,30)",0,0,1,FALSE,FALSE,Binary
"(42,31)",0,1,1,FALSE,FALSE,Binary
"(42,32)",0,1,1,FALSE,FALSE,Binary
"(42,33)",0,1,1,FALSE,FALSE,Binary
"(42,34)",0,1,1,FALSE,FALSE,Binary
"(42,35)",0,1,1,FALSE,FALSE,Binary
"(42,36)",0,1,1,FALSE,FALSE,Binary
"(42,37)",0,1,1,FALSE,FALSE,Binary
"(42,38)",0,0,1,FALSE,FALSE,Binary
"(42,39)",0,1,1,FALSE,FALSE,Binary
"(42,40)",0,0,1,FALSE,FALSE,Binary
"(42,41)",0,0,1,FALSE,FALSE,Binary
"(42,42)",0,0,1,FALSE,FALSE,Binary
"(42,43)",0,0,1,FALSE,FALSE,Binary
"(42,44)",0,0,1,FALSE,FALSE,Binary
"(42,45)",0,0,1,FALSE,FALSE,Binary
"(42,46)",0,0,1,FALSE,FALSE,Binary
"(42,47)",0,0,1,FALSE,FALSE,Binary
"(42,48)",0,0,1,FALSE,FALSE,Binary
