v,ta,td,sa,sd,E,P,¦Ç,¦µ,¦¤,k
299,8,93,0.38863008497650275,0.8329044578784983,81,6,0.98,B,0.01814814814814815,24.0
300,1,90,0.302320031605026,0.8898045546339929,80,6,0.95,B,0.0178125,32.0
301,9,92,0.2650788859966986,0.8105683910754975,78,5,0.96,C,0.015384615384615384,35.0
302,5,91,0.3277396886265219,0.8631276132537589,75,3,0.99,B,0.009899999999999999,54.0
303,3,91,0.33079377456343406,0.8679379007268722,82,6,0.99,A,0.018109756097560974,29.0
304,7,86,0.3331950305118524,0.8884784884296913,77,4,0.97,A,0.012597402597402597,44.0
305,5,92,0.26681825251949587,0.845722891952235,79,3,0.95,B,0.009018987341772151,64.0
306,5,90,0.3853234452469644,0.8010100530670939,86,4,0.99,B,0.011511627906976744,36.0
307,7,93,0.2674220481780703,0.8278906969518334,94,4,0.95,C,0.010106382978723403,55.0
308,9,87,0.35394928334348574,0.8946679633741195,95,6,0.98,B,0.015473684210526315,34.0
309,8,88,0.31659169014821253,0.8050413920992124,95,3,0.99,B,0.00781578947368421,62.0
310,1,87,0.3847326096571684,0.864511742427392,71,6,0.98,A,0.020704225352112676,23.0
311,2,93,0.2822144205339656,0.896869221543115,95,4,0.95,B,0.01,61.0
312,4,88,0.3797715521892618,0.8909463178797603,73,4,0.98,B,0.013424657534246575,38.0
313,1,88,0.3552617367063574,0.8689417040273354,91,4,0.95,C,0.010439560439560439,49.0
314,7,94,0.2569481526154877,0.8783681413436968,91,3,0.99,C,0.00815934065934066,76.0
315,1,93,0.3548775566373918,0.8098603512615821,90,4,0.96,C,0.010666666666666666,42.0
316,3,95,0.3631408418631276,0.881171702539284,86,3,0.99,C,0.008633720930232557,60.0
317,4,94,0.3015973008402091,0.8972217714369969,74,3,0.95,A,0.009628378378378377,61.0
318,1,92,0.277663156374709,0.8921811044417203,78,5,0.96,B,0.015384615384615384,39.0
319,3,95,0.3057736198236645,0.8372190089641095,81,4,0.99,A,0.012222222222222223,43.0
320,8,93,0.33017053851142397,0.8613477724302678,87,4,0.96,B,0.011034482758620689,48.0
321,2,94,0.3988341975781113,0.8029791243693876,89,5,0.98,C,0.013764044943820226,29.0
322,7,89,0.2633698688170192,0.862969803063239,94,6,0.95,A,0.015159574468085104,39.0
323,9,93,0.25931264298681295,0.8979304341298232,89,4,0.99,A,0.011123595505617978,57.0
324,7,91,0.32256901467418503,0.8212743497595267,78,6,0.97,B,0.018653846153846156,26.0
325,2,90,0.3822445064843887,0.8324527047688859,80,3,0.99,C,0.00928125,48.0
326,4,95,0.35211270529886773,0.83620148118325,92,5,0.98,A,0.013315217391304349,36.0
327,4,93,0.2950578342494288,0.8854933879635979,79,3,0.96,B,0.009113924050632912,64.0
328,1,94,0.33642460429300886,0.8617341860989971,79,6,0.95,C,0.018037974683544303,29.0
329,6,93,0.34763417289915766,0.8450964792380213,89,3,0.98,A,0.008258426966292134,60.0
330,4,90,0.2807212150394553,0.8736019776644726,88,4,0.96,B,0.010909090909090908,54.0
331,4,86,0.3665475374334335,0.8216157151547246,71,3,0.97,B,0.010246478873239437,44.0
332,4,94,0.3878222928415075,0.8303765292329721,95,4,0.99,A,0.010421052631578947,42.0
333,5,92,0.34448288067589067,0.8478682018560166,93,6,0.96,C,0.015483870967741935,32.0
334,7,89,0.3320216865353317,0.8896395939773541,74,4,0.99,C,0.013378378378378379,41.0
335,8,89,0.3999619171506642,0.8122795908678289,78,5,0.97,B,0.015544871794871793,26.0
336,7,88,0.2700330128231989,0.895370139335242,90,6,0.98,C,0.01633333333333333,38.0
337,7,95,0.3317762320385448,0.8602133456332918,89,4,0.97,C,0.010898876404494382,48.0
338,4,88,0.3378280011799475,0.8934247395054651,76,6,0.95,B,0.01875,29.0
339,4,95,0.3353167401583333,0.8625018444114535,87,3,0.96,B,0.008275862068965517,63.0
340,9,94,0.32682555719998363,0.8909746486532013,75,4,0.96,B,0.012799999999999999,44.0
341,5,90,0.29178171969657823,0.8395000923150915,70,6,0.99,B,0.021214285714285713,25.0
342,5,88,0.3346143865158857,0.8457400883547731,72,3,0.99,A,0.010312499999999999,49.0
343,3,95,0.2528061791641393,0.8162012045354342,93,5,0.95,C,0.012768817204301076,44.0
344,1,88,0.36786401294729076,0.879561393155649,76,5,0.99,C,0.016282894736842107,31.0
345,2,89,0.30085021065832307,0.8975638576169761,78,3,0.95,A,0.009134615384615383,65.0
346,7,90,0.3667685897716459,0.8715933399428815,87,5,0.96,B,0.013793103448275862,36.0
347,7,86,0.30219873102196143,0.8432745137956921,76,5,0.98,B,0.01611842105263158,33.0
348,6,94,0.3487065796012318,0.8602943376034038,78,6,0.95,B,0.018269230769230767,28.0
349,6,91,0.35180890910460383,0.8920233194852155,77,6,0.96,C,0.0187012987012987,28.0
350,7,91,0.3165784723306725,0.8104655094743846,78,6,0.99,B,0.019038461538461535,25.0
351,1,90,0.2997516258986082,0.840177642780259,84,4,0.97,A,0.011547619047619048,46.0
352,6,95,0.28263162591674634,0.810386463353474,85,5,0.96,A,0.014117647058823528,37.0
353,8,94,0.3394802648087655,0.8203737839014107,80,4,0.95,C,0.011875,40.0
354,7,92,0.2815432479337291,0.8254268695304667,78,4,0.98,A,0.012564102564102564,43.0
355,2,86,0.2717928419027485,0.8303219499311697,72,4,0.99,A,0.01375,40.0
356,9,88,0.3274377001975317,0.8771416957632255,71,3,0.97,C,0.010246478873239437,53.0
357,8,95,0.3119702866609194,0.8348433468100858,84,3,0.96,B,0.008571428571428572,61.0
358,7,90,0.30037139685988395,0.8617841215155972,79,3,0.97,A,0.009208860759493672,60.0
359,1,88,0.36342611297182287,0.8562131879703841,73,5,0.99,B,0.016952054794520548,29.0
360,8,91,0.3885224331845145,0.8315149905849709,84,6,0.96,B,0.017142857142857144,25.0
361,5,88,0.31383035147551847,0.8759593776224673,83,5,0.99,A,0.014909638554216868,37.0
362,8,91,0.29476339203883123,0.8625456614659431,78,5,0.96,A,0.015384615384615384,36.0
363,6,94,0.32249431621157076,0.8681505598359712,77,6,0.97,A,0.018896103896103897,28.0
364,2,92,0.28688599542673726,0.8952126418096105,79,3,0.99,B,0.00939873417721519,64.0
365,5,95,0.3530877103555712,0.8655406384151314,95,4,0.99,B,0.010421052631578947,49.0
366,5,92,0.2960695267730653,0.825322753844994,85,5,0.98,A,0.014411764705882355,36.0
367,8,91,0.37848910208353775,0.8526033604087906,74,6,0.99,A,0.020067567567567567,23.0
368,5,87,0.30357728749332313,0.8152964978074096,85,4,0.95,B,0.011176470588235293,45.0
369,4,93,0.2703076874271386,0.8171955308279866,92,4,0.97,A,0.010543478260869566,51.0
370,6,94,0.2825297542258821,0.8196195208531796,92,4,0.96,C,0.010434782608695651,51.0
371,1,91,0.2771991691664036,0.8708343934638104,92,3,0.98,B,0.007989130434782608,74.0
372,4,95,0.2609684305494073,0.832467569165205,78,4,0.95,B,0.01217948717948718,46.0
373,7,94,0.31484727854932626,0.8331640614436728,89,6,0.99,B,0.016685393258426964,31.0
374,4,86,0.3594802231742321,0.8670274660037984,93,6,0.98,C,0.015806451612903224,32.0
375,6,90,0.2956481814795011,0.8200492595028404,72,4,0.95,A,0.013194444444444444,39.0
376,6,95,0.3285099960850824,0.8715962349004216,73,4,0.95,B,0.013013698630136985,41.0
377,8,91,0.27115287778494834,0.8536298559614686,71,6,0.99,A,0.020915492957746477,27.0
378,3,90,0.3872707582714319,0.8803891093434951,78,6,0.97,A,0.018653846153846156,26.0
379,2,89,0.25196027345038,0.8336571349086073,81,3,0.96,A,0.008888888888888889,65.0
380,6,88,0.3120474192172423,0.8083679617960003,83,3,0.96,A,0.008674698795180723,57.0
381,4,88,0.3297884801887286,0.8746653244709668,70,3,0.95,B,0.010178571428571427,53.0
382,3,95,0.30428400786224313,0.8128433082593014,76,3,0.97,B,0.009572368421052631,53.0
383,1,86,0.29482317822252696,0.8879855284859532,80,5,0.98,C,0.015312500000000001,38.0
384,4,89,0.301469882646065,0.8099939920119754,89,4,0.95,C,0.010674157303370785,47.0
385,5,94,0.39978071832377415,0.8105406530626048,75,3,0.98,B,0.0098,41.0
386,9,87,0.33144806824807355,0.8093228767072721,83,5,0.99,B,0.014909638554216868,32.0
387,8,93,0.30222779417259055,0.8928007356988015,84,4,0.99,C,0.011785714285714285,50.0
388,8,90,0.33665754188974084,0.8526448056017313,78,3,0.99,A,0.009519230769230768,54.0
389,9,89,0.2856571548909299,0.8797039938724117,90,3,0.98,A,0.008166666666666666,72.0
390,5,94,0.3041630149761591,0.8849977259271082,94,5,0.97,B,0.012898936170212765,45.0
391,8,88,0.3306910609600995,0.8350404328859257,81,4,0.99,A,0.012222222222222223,41.0
392,8,95,0.29719761905669456,0.8118668802449751,73,5,0.99,B,0.016952054794520548,30.0
393,8,88,0.3260546425567999,0.8114216920316293,75,4,0.96,B,0.012799999999999999,37.0
394,1,86,0.2679651885955152,0.8848618444401471,71,4,0.97,A,0.013661971830985916,45.0
395,1,86,0.3845512953555079,0.8038336713956613,90,5,0.97,A,0.01347222222222222,31.0
396,5,93,0.3105669802251868,0.8487524514805116,94,5,0.97,C,0.012898936170212765,41.0
397,4,91,0.3065281273498799,0.8786347824587066,91,4,0.98,B,0.010769230769230769,53.0
398,7,90,0.32932461793000756,0.882343000374169,95,4,0.99,C,0.010421052631578947,53.0
399,3,91,0.3521641136183579,0.8403449081325851,84,4,0.97,B,0.011547619047619048,42.0
